skill,origin_week,train_size,method,variant,forecast_week,horizon_step,actual,predicted,abs_error,sq_error,pct_error
dotnet,2024-W08,8,naive,naive,2024-W12,4,165,161.0,4.0,16.0,2.4242424242424243
dotnet,2024-W12,12,ARIMA,arima_es,2024-W13,1,164,168.19,4.189999999999998,17.55609999999998,2.5548780487804863
dotnet,2024-W12,12,ARIMA,arima_es,2024-W14,2,156,166.25,10.25,105.0625,6.570512820512821
dotnet,2024-W12,12,ARIMA,arima_es,2024-W15,3,175,167.43,7.569999999999993,57.3048999999999,4.325714285714282
dotnet,2024-W12,12,ARIMA,arima_es,2024-W16,4,160,166.72,6.719999999999999,45.158399999999986,4.199999999999999
dotnet,2024-W12,12,ES,holt_winters_full,2024-W13,1,164,158.61,5.389999999999986,29.052099999999854,3.28658536585365
dotnet,2024-W12,12,ES,holt_winters_full,2024-W14,2,156,156.96,0.960000000000008,0.9216000000000153,0.6153846153846205
dotnet,2024-W12,12,ES,holt_winters_full,2024-W15,3,175,155.31,19.689999999999998,387.6960999999999,11.251428571428571
dotnet,2024-W12,12,ES,holt_winters_full,2024-W16,4,160,153.66,6.340000000000003,40.19560000000004,3.962500000000002
dotnet,2024-W12,12,"SARIMAX(no-season,short-history)",sarima,2024-W13,1,164,167.37,3.3700000000000045,11.356900000000032,2.0548780487804907
dotnet,2024-W12,12,"SARIMAX(no-season,short-history)",sarima,2024-W14,2,156,166.24,10.240000000000009,104.85760000000019,6.564102564102569
dotnet,2024-W12,12,"SARIMAX(no-season,short-history)",sarima,2024-W15,3,175,166.78,8.219999999999999,67.56839999999998,4.697142857142857
dotnet,2024-W12,12,"SARIMAX(no-season,short-history)",sarima,2024-W16,4,160,166.52,6.52000000000001,42.51040000000013,4.075000000000006
dotnet,2024-W12,12,XGBoost,xgboost,2024-W13,1,164,172.96,8.960000000000008,80.28160000000014,5.463414634146346
dotnet,2024-W12,12,XGBoost,xgboost,2024-W14,2,156,165.01,9.009999999999991,81.18009999999984,5.77564102564102
dotnet,2024-W12,12,XGBoost,xgboost,2024-W15,3,175,172.96,2.039999999999992,4.161599999999967,1.1657142857142813
dotnet,2024-W12,12,XGBoost,xgboost,2024-W16,4,160,165.01,5.009999999999991,25.10009999999991,3.1312499999999943
dotnet,2024-W12,12,naive,naive,2024-W13,1,164,165.0,1.0,1.0,0.6097560975609756
dotnet,2024-W12,12,naive,naive,2024-W14,2,156,165.0,9.0,81.0,5.769230769230769
dotnet,2024-W12,12,naive,naive,2024-W15,3,175,165.0,10.0,100.0,5.714285714285714
dotnet,2024-W12,12,naive,naive,2024-W16,4,160,165.0,5.0,25.0,3.125
dotnet,2024-W16,16,ARIMA,arima_es,2024-W17,1,161,169.1,8.099999999999994,65.60999999999991,5.031055900621115
dotnet,2024-W16,16,ARIMA,arima_es,2024-W18,2,179,163.54,15.460000000000008,239.01160000000024,8.636871508379892
dotnet,2024-W16,16,ARIMA,arima_es,2024-W19,3,179,166.93,12.069999999999993,145.68489999999983,6.743016759776532
dotnet,2024-W16,16,ARIMA,arima_es,2024-W20,4,165,164.87,0.12999999999999545,0.01689999999999882,0.07878787878787603
dotnet,2024-W16,16,ES,holt_winters_full,2024-W17,1,161,158.77,2.2299999999999898,4.972899999999955,1.385093167701857
dotnet,2024-W16,16,ES,holt_winters_full,2024-W18,2,179,157.7,21.30000000000001,453.6900000000005,11.89944134078213
dotnet,2024-W16,16,ES,holt_winters_full,2024-W19,3,179,156.62,22.379999999999995,500.8643999999998,12.502793296089381
dotnet,2024-W16,16,ES,holt_winters_full,2024-W20,4,165,155.54,9.460000000000008,89.49160000000015,5.733333333333338
dotnet,2024-W16,16,"SARIMAX(no-season,short-history)",sarima,2024-W17,1,161,168.12,7.1200000000000045,50.694400000000066,4.422360248447208
dotnet,2024-W16,16,"SARIMAX(no-season,short-history)",sarima,2024-W18,2,179,163.74,15.259999999999991,232.86759999999973,8.525139664804463
dotnet,2024-W16,16,"SARIMAX(no-season,short-history)",sarima,2024-W19,3,179,166.1,12.900000000000006,166.41000000000014,7.206703910614529
dotnet,2024-W16,16,"SARIMAX(no-season,short-history)",sarima,2024-W20,4,165,164.83,0.1699999999999875,0.02889999999999575,0.10303030303029546
dotnet,2024-W16,16,XGBoost,xgboost,2024-W17,1,161,170.0,9.0,81.0,5.590062111801243
dotnet,2024-W16,16,XGBoost,xgboost,2024-W18,2,179,164.87,14.129999999999995,199.65689999999987,7.893854748603349
dotnet,2024-W16,16,XGBoost,xgboost,2024-W19,3,179,159.14,19.860000000000014,394.4196000000005,11.094972067039114
dotnet,2024-W16,16,XGBoost,xgboost,2024-W20,4,165,172.82,7.819999999999993,61.15239999999989,4.739393939393935
dotnet,2024-W16,16,naive,naive,2024-W17,1,161,160.0,1.0,1.0,0.6211180124223602
dotnet,2024-W16,16,naive,naive,2024-W18,2,179,160.0,19.0,361.0,10.614525139664805
dotnet,2024-W16,16,naive,naive,2024-W19,3,179,160.0,19.0,361.0,10.614525139664805
dotnet,2024-W16,16,naive,naive,2024-W20,4,165,160.0,5.0,25.0,3.0303030303030303
dotnet,2024-W20,20,ARIMA,arima_es,2024-W21,1,166,170.61,4.610000000000014,21.252100000000127,2.777108433734948
dotnet,2024-W20,20,ARIMA,arima_es,2024-W22,2,174,170.22,3.780000000000001,14.288400000000008,2.172413793103449
dotnet,2024-W20,20,ARIMA,arima_es,2024-W23,3,169,170.24,1.240000000000009,1.5376000000000225,0.7337278106508929
dotnet,2024-W20,20,ARIMA,arima_es,2024-W24,4,168,170.24,2.240000000000009,5.017600000000041,1.3333333333333388
dotnet,2024-W20,20,ES,holt_winters_full,2024-W21,1,166,173.33,7.3300000000000125,53.72890000000018,4.4156626506024175
dotnet,2024-W20,20,ES,holt_winters_full,2024-W22,2,174,174.79,0.789999999999992,0.6240999999999874,0.4540229885057426
dotnet,2024-W20,20,ES,holt_winters_full,2024-W23,3,169,176.26,7.259999999999991,52.70759999999987,4.295857988165675
dotnet,2024-W20,20,ES,holt_winters_full,2024-W24,4,168,177.72,9.719999999999999,94.47839999999998,5.785714285714285
dotnet,2024-W20,20,"SARIMAX(no-season,short-history)",sarima,2024-W21,1,166,166.77,0.7700000000000102,0.5929000000000157,0.46385542168675314
dotnet,2024-W20,20,"SARIMAX(no-season,short-history)",sarima,2024-W22,2,174,167.18,6.819999999999993,46.51239999999991,3.9195402298850537
dotnet,2024-W20,20,"SARIMAX(no-season,short-history)",sarima,2024-W23,3,169,167.27,1.7299999999999898,2.9928999999999646,1.0236686390532483
dotnet,2024-W20,20,"SARIMAX(no-season,short-history)",sarima,2024-W24,4,168,167.29,0.710000000000008,0.5041000000000113,0.4226190476190524
dotnet,2024-W20,20,XGBoost,xgboost,2024-W21,1,166,161.75,4.25,18.0625,2.5602409638554215
dotnet,2024-W20,20,XGBoost,xgboost,2024-W22,2,174,168.63,5.3700000000000045,28.83690000000005,3.0862068965517264
dotnet,2024-W20,20,XGBoost,xgboost,2024-W23,3,169,158.09,10.909999999999997,119.02809999999992,6.455621301775145
dotnet,2024-W20,20,XGBoost,xgboost,2024-W24,4,168,172.26,4.259999999999991,18.147599999999922,2.5357142857142803
dotnet,2024-W20,20,naive,naive,2024-W21,1,166,165.0,1.0,1.0,0.6024096385542169
dotnet,2024-W20,20,naive,naive,2024-W22,2,174,165.0,9.0,81.0,5.172413793103448
dotnet,2024-W20,20,naive,naive,2024-W23,3,169,165.0,4.0,16.0,2.366863905325444
dotnet,2024-W20,20,naive,naive,2024-W24,4,168,165.0,3.0,9.0,1.7857142857142856
dotnet,2024-W24,24,ARIMA,arima_es,2024-W25,1,165,169.2,4.199999999999989,17.639999999999905,2.5454545454545388
dotnet,2024-W24,24,ARIMA,arima_es,2024-W26,2,154,169.22,15.219999999999999,231.64839999999995,9.883116883116882
dotnet,2024-W24,24,ARIMA,arima_es,2024-W27,3,159,169.22,10.219999999999999,104.44839999999998,6.427672955974842
dotnet,2024-W24,24,ARIMA,arima_es,2024-W28,4,177,169.22,7.780000000000001,60.52840000000002,4.395480225988701
dotnet,2024-W24,24,ES,holt_winters_full,2024-W25,1,165,171.5,6.5,42.25,3.939393939393939
dotnet,2024-W24,24,ES,holt_winters_full,2024-W26,2,154,171.66,17.659999999999997,311.8755999999999,11.467532467532465
dotnet,2024-W24,24,ES,holt_winters_full,2024-W27,3,159,171.82,12.819999999999993,164.35239999999982,8.062893081761002
dotnet,2024-W24,24,ES,holt_winters_full,2024-W28,4,177,171.99,5.009999999999991,25.10009999999991,2.8305084745762663
dotnet,2024-W24,24,"SARIMAX(no-season,short-history)",sarima,2024-W25,1,165,167.76,2.759999999999991,7.61759999999995,1.672727272727267
dotnet,2024-W24,24,"SARIMAX(no-season,short-history)",sarima,2024-W26,2,154,167.7,13.699999999999989,187.68999999999969,8.89610389610389
dotnet,2024-W24,24,"SARIMAX(no-season,short-history)",sarima,2024-W27,3,159,167.69,8.689999999999998,75.51609999999997,5.465408805031445
dotnet,2024-W24,24,"SARIMAX(no-season,short-history)",sarima,2024-W28,4,177,167.69,9.310000000000002,86.67610000000005,5.259887005649719
dotnet,2024-W24,24,XGBoost,xgboost,2024-W25,1,165,165.01,0.009999999999990905,9.99999999998181e-05,0.0060606060606005485
dotnet,2024-W24,24,XGBoost,xgboost,2024-W26,2,154,165.43,11.430000000000007,130.64490000000015,7.422077922077927
dotnet,2024-W24,24,XGBoost,xgboost,2024-W27,3,159,164.85,5.849999999999994,34.22249999999993,3.679245283018864
dotnet,2024-W24,24,XGBoost,xgboost,2024-W28,4,177,160.58,16.419999999999987,269.6163999999996,9.276836158192085
dotnet,2024-W24,24,naive,naive,2024-W25,1,165,168.0,3.0,9.0,1.8181818181818181
dotnet,2024-W24,24,naive,naive,2024-W26,2,154,168.0,14.0,196.0,9.090909090909092
dotnet,2024-W24,24,naive,naive,2024-W27,3,159,168.0,9.0,81.0,5.660377358490567
dotnet,2024-W24,24,naive,naive,2024-W28,4,177,168.0,9.0,81.0,5.084745762711865
dotnet,2024-W28,28,ARIMA,arima_es,2024-W29,1,172,170.61,1.3899999999999864,1.9320999999999622,0.8081395348837129
dotnet,2024-W28,28,ARIMA,arima_es,2024-W30,2,172,168.92,3.0800000000000125,9.486400000000078,1.790697674418612
dotnet,2024-W28,28,ARIMA,arima_es,2024-W31,3,171,168.47,2.530000000000001,6.400900000000005,1.4795321637426906
dotnet,2024-W28,28,ARIMA,arima_es,2024-W32,4,168,168.35,0.3499999999999943,0.12249999999999601,0.20833333333332996
dotnet,2024-W28,28,ES,holt_winters_full,2024-W29,1,172,164.4,7.599999999999994,57.75999999999991,4.418604651162787
dotnet,2024-W28,28,ES,holt_winters_full,2024-W30,2,172,164.15,7.849999999999994,61.62249999999991,4.56395348837209
dotnet,2024-W28,28,ES,holt_winters_full,2024-W31,3,171,163.9,7.099999999999994,50.40999999999992,4.152046783625727
dotnet,2024-W28,28,ES,holt_winters_full,2024-W32,4,168,163.66,4.340000000000003,18.835600000000028,2.5833333333333353
dotnet,2024-W28,28,SARIMAX,sarima,2024-W29,1,172,166.08,5.9199999999999875,35.04639999999985,3.441860465116272
dotnet,2024-W28,28,SARIMAX,sarima,2024-W30,2,172,165.81,6.189999999999998,38.31609999999997,3.598837209302324
dotnet,2024-W28,28,SARIMAX,sarima,2024-W31,3,171,175.67,4.6699999999999875,21.808899999999884,2.7309941520467764
dotnet,2024-W28,28,SARIMAX,sarima,2024-W32,4,168,175.57,7.569999999999993,57.3048999999999,4.505952380952377
dotnet,2024-W28,28,XGBoost,xgboost,2024-W29,1,172,163.97,8.030000000000001,64.48090000000002,4.668604651162791
dotnet,2024-W28,28,XGBoost,xgboost,2024-W30,2,172,168.95,3.0500000000000114,9.30250000000007,1.7732558139534949
dotnet,2024-W28,28,XGBoost,xgboost,2024-W31,3,171,169.0,2.0,4.0,1.1695906432748537
dotnet,2024-W28,28,XGBoost,xgboost,2024-W32,4,168,172.59,4.590000000000003,21.06810000000003,2.732142857142859
dotnet,2024-W28,28,naive,naive,2024-W29,1,172,177.0,5.0,25.0,2.9069767441860463
dotnet,2024-W28,28,naive,naive,2024-W30,2,172,177.0,5.0,25.0,2.9069767441860463
dotnet,2024-W28,28,naive,naive,2024-W31,3,171,177.0,6.0,36.0,3.508771929824561
dotnet,2024-W28,28,naive,naive,2024-W32,4,168,177.0,9.0,81.0,5.357142857142857
dotnet,2024-W32,32,ARIMA,arima_es,2024-W33,1,181,168.37,12.629999999999995,159.51689999999988,6.977900552486186
dotnet,2024-W32,32,ARIMA,arima_es,2024-W34,2,169,168.47,0.5300000000000011,0.2809000000000012,0.31360946745562196
dotnet,2024-W32,32,ARIMA,arima_es,2024-W35,3,158,168.5,10.5,110.25,6.645569620253164
dotnet,2024-W32,32,ARIMA,arima_es,2024-W36,4,162,168.51,6.509999999999991,42.380099999999885,4.018518518518513
dotnet,2024-W32,32,ES,holt_winters_full,2024-W33,1,181,166.5,14.5,210.25,8.011049723756907
dotnet,2024-W32,32,ES,holt_winters_full,2024-W34,2,169,166.39,2.6100000000000136,6.812100000000071,1.5443786982248602
dotnet,2024-W32,32,ES,holt_winters_full,2024-W35,3,158,166.28,8.280000000000001,68.55840000000002,5.2405063291139244
dotnet,2024-W32,32,ES,holt_winters_full,2024-W36,4,162,166.17,4.1699999999999875,17.388899999999897,2.5740740740740664
dotnet,2024-W32,32,SARIMAX,sarima,2024-W33,1,181,166.17,14.830000000000013,219.92890000000037,8.193370165745863
dotnet,2024-W32,32,SARIMAX,sarima,2024-W34,2,169,167.7,1.3000000000000114,1.6900000000000295,0.7692307692307759
dotnet,2024-W32,32,SARIMAX,sarima,2024-W35,3,158,171.24,13.240000000000009,175.29760000000024,8.379746835443044
dotnet,2024-W32,32,SARIMAX,sarima,2024-W36,4,162,169.34,7.340000000000003,53.87560000000005,4.5308641975308666
dotnet,2024-W32,32,XGBoost,xgboost,2024-W33,1,181,165.77,15.22999999999999,231.9528999999997,8.414364640883973
dotnet,2024-W32,32,XGBoost,xgboost,2024-W34,2,169,160.62,8.379999999999995,70.22439999999992,4.958579881656802
dotnet,2024-W32,32,XGBoost,xgboost,2024-W35,3,158,162.05,4.050000000000011,16.402500000000092,2.5632911392405133
dotnet,2024-W32,32,XGBoost,xgboost,2024-W36,4,162,158.33,3.6699999999999875,13.468899999999909,2.2654320987654244
dotnet,2024-W32,32,naive,naive,2024-W33,1,181,168.0,13.0,169.0,7.18232044198895
dotnet,2024-W32,32,naive,naive,2024-W34,2,169,168.0,1.0,1.0,0.591715976331361
dotnet,2024-W32,32,naive,naive,2024-W35,3,158,168.0,10.0,100.0,6.329113924050633
dotnet,2024-W32,32,naive,naive,2024-W36,4,162,168.0,6.0,36.0,3.7037037037037033
dotnet,2024-W36,36,ARIMA,arima_es,2024-W37,1,175,166.63,8.370000000000005,70.05690000000007,4.782857142857146
dotnet,2024-W36,36,ARIMA,arima_es,2024-W38,2,160,167.88,7.8799999999999955,62.09439999999993,4.924999999999997
dotnet,2024-W36,36,ARIMA,arima_es,2024-W39,3,155,168.21,13.210000000000008,174.50410000000022,8.522580645161296
dotnet,2024-W36,36,ARIMA,arima_es,2024-W40,4,155,168.3,13.300000000000011,176.8900000000003,8.580645161290331
dotnet,2024-W36,36,ES,holt_winters_full,2024-W37,1,175,166.38,8.620000000000005,74.30440000000007,4.925714285714288
dotnet,2024-W36,36,ES,holt_winters_full,2024-W38,2,160,166.28,6.280000000000001,39.438400000000016,3.9250000000000007
dotnet,2024-W36,36,ES,holt_winters_full,2024-W39,3,155,166.19,11.189999999999998,125.21609999999995,7.219354838709675
dotnet,2024-W36,36,ES,holt_winters_full,2024-W40,4,155,166.09,11.090000000000003,122.98810000000007,7.1548387096774215
dotnet,2024-W36,36,SARIMAX,sarima,2024-W37,1,175,166.79,8.210000000000008,67.40410000000013,4.691428571428577
dotnet,2024-W36,36,SARIMAX,sarima,2024-W38,2,160,167.62,7.6200000000000045,58.06440000000007,4.762500000000003
dotnet,2024-W36,36,SARIMAX,sarima,2024-W39,3,155,167.45,12.449999999999989,155.0024999999997,8.032258064516123
dotnet,2024-W36,36,SARIMAX,sarima,2024-W40,4,155,167.64,12.639999999999986,159.76959999999966,8.15483870967741
dotnet,2024-W36,36,XGBoost,xgboost,2024-W37,1,175,169.2,5.800000000000011,33.64000000000013,3.314285714285721
dotnet,2024-W36,36,XGBoost,xgboost,2024-W38,2,160,164.91,4.909999999999997,24.108099999999965,3.068749999999998
dotnet,2024-W36,36,XGBoost,xgboost,2024-W39,3,155,170.51,15.509999999999991,240.56009999999972,10.00645161290322
dotnet,2024-W36,36,XGBoost,xgboost,2024-W40,4,155,164.93,9.930000000000007,98.60490000000013,6.40645161290323
dotnet,2024-W36,36,naive,naive,2024-W37,1,175,162.0,13.0,169.0,7.428571428571429
dotnet,2024-W36,36,naive,naive,2024-W38,2,160,162.0,2.0,4.0,1.25
dotnet,2024-W36,36,naive,naive,2024-W39,3,155,162.0,7.0,49.0,4.516129032258064
dotnet,2024-W36,36,naive,naive,2024-W40,4,155,162.0,7.0,49.0,4.516129032258064
dotnet,2024-W40,40,ARIMA,arima_es,2024-W41,1,157,163.64,6.639999999999986,44.08959999999982,4.229299363057317
dotnet,2024-W40,40,ARIMA,arima_es,2024-W42,2,161,166.26,5.259999999999991,27.667599999999904,3.2670807453416093
dotnet,2024-W40,40,ARIMA,arima_es,2024-W43,3,166,167.04,1.039999999999992,1.0815999999999835,0.6265060240963807
dotnet,2024-W40,40,ARIMA,arima_es,2024-W44,4,169,167.28,1.7199999999999989,2.958399999999996,1.01775147928994
dotnet,2024-W40,40,ES,holt_winters_full,2024-W41,1,157,159.98,2.9799999999999898,8.88039999999994,1.8980891719745159
dotnet,2024-W40,40,ES,holt_winters_full,2024-W42,2,161,159.57,1.4300000000000068,2.0449000000000197,0.8881987577639795
dotnet,2024-W40,40,ES,holt_winters_full,2024-W43,3,166,159.15,6.849999999999994,46.92249999999992,4.126506024096383
dotnet,2024-W40,40,ES,holt_winters_full,2024-W44,4,169,158.73,10.27000000000001,105.47290000000021,6.076923076923083
dotnet,2024-W40,40,SARIMAX,sarima,2024-W41,1,157,168.64,11.639999999999986,135.48959999999968,7.414012738853494
dotnet,2024-W40,40,SARIMAX,sarima,2024-W42,2,161,168.44,7.439999999999998,55.353599999999965,4.621118012422358
dotnet,2024-W40,40,SARIMAX,sarima,2024-W43,3,166,168.79,2.789999999999992,7.784099999999955,1.6807228915662602
dotnet,2024-W40,40,SARIMAX,sarima,2024-W44,4,169,168.51,0.4900000000000091,0.24010000000000892,0.28994082840237223
dotnet,2024-W40,40,XGBoost,xgboost,2024-W41,1,157,168.6,11.599999999999994,134.55999999999986,7.38853503184713
dotnet,2024-W40,40,XGBoost,xgboost,2024-W42,2,161,166.15,5.150000000000006,26.522500000000058,3.1987577639751588
dotnet,2024-W40,40,XGBoost,xgboost,2024-W43,3,166,174.6,8.599999999999994,73.95999999999991,5.180722891566262
dotnet,2024-W40,40,XGBoost,xgboost,2024-W44,4,169,169.68,0.6800000000000068,0.4624000000000093,0.4023668639053295
dotnet,2024-W40,40,naive,naive,2024-W41,1,157,155.0,2.0,4.0,1.2738853503184715
dotnet,2024-W40,40,naive,naive,2024-W42,2,161,155.0,6.0,36.0,3.7267080745341614
dotnet,2024-W40,40,naive,naive,2024-W43,3,166,155.0,11.0,121.0,6.626506024096386
dotnet,2024-W40,40,naive,naive,2024-W44,4,169,155.0,14.0,196.0,8.284023668639055
dotnet,2024-W44,44,ARIMA,arima_es,2024-W45,1,161,167.52,6.52000000000001,42.51040000000013,4.049689440993795
dotnet,2024-W44,44,ARIMA,arima_es,2024-W46,2,165,167.02,2.0200000000000102,4.080400000000042,1.2242424242424303
dotnet,2024-W44,44,ARIMA,arima_es,2024-W47,3,163,166.86,3.8600000000000136,14.899600000000106,2.368098159509211
dotnet,2024-W44,44,ARIMA,arima_es,2024-W48,4,164,166.8,2.8000000000000114,7.840000000000064,1.7073170731707388
dotnet,2024-W44,44,ES,holt_winters_full,2024-W45,1,161,163.2,2.1999999999999886,4.83999999999995,1.3664596273291856
dotnet,2024-W44,44,ES,holt_winters_full,2024-W46,2,165,163.02,1.9799999999999898,3.9203999999999595,1.1999999999999937
dotnet,2024-W44,44,ES,holt_winters_full,2024-W47,3,163,162.85,0.15000000000000568,0.022500000000001706,0.0920245398773041
dotnet,2024-W44,44,ES,holt_winters_full,2024-W48,4,164,162.67,1.3300000000000125,1.7689000000000332,0.8109756097561052
dotnet,2024-W44,44,SARIMAX,sarima,2024-W45,1,161,165.85,4.849999999999994,23.522499999999944,3.0124223602484435
dotnet,2024-W44,44,SARIMAX,sarima,2024-W46,2,165,168.94,3.9399999999999977,15.523599999999982,2.3878787878787864
dotnet,2024-W44,44,SARIMAX,sarima,2024-W47,3,163,165.38,2.3799999999999955,5.664399999999978,1.4601226993865002
dotnet,2024-W44,44,SARIMAX,sarima,2024-W48,4,164,162.23,1.7700000000000102,3.132900000000036,1.079268292682933
dotnet,2024-W44,44,XGBoost,xgboost,2024-W45,1,161,166.79,5.789999999999992,33.524099999999905,3.5962732919254607
dotnet,2024-W44,44,XGBoost,xgboost,2024-W46,2,165,179.21,14.210000000000008,201.92410000000024,8.612121212121217
dotnet,2024-W44,44,XGBoost,xgboost,2024-W47,3,163,177.65,14.650000000000006,214.62250000000017,8.987730061349698
dotnet,2024-W44,44,XGBoost,xgboost,2024-W48,4,164,167.47,3.469999999999999,12.040899999999992,2.115853658536585
dotnet,2024-W44,44,naive,naive,2024-W45,1,161,169.0,8.0,64.0,4.968944099378882
dotnet,2024-W44,44,naive,naive,2024-W46,2,165,169.0,4.0,16.0,2.4242424242424243
dotnet,2024-W44,44,naive,naive,2024-W47,3,163,169.0,6.0,36.0,3.6809815950920246
dotnet,2024-W44,44,naive,naive,2024-W48,4,164,169.0,5.0,25.0,3.048780487804878
dotnet,2024-W48,48,ARIMA,arima_es,2024-W49,1,160,164.87,4.8700000000000045,23.716900000000045,3.043750000000003
dotnet,2024-W48,48,ARIMA,arima_es,2024-W50,2,166,165.14,0.8600000000000136,0.7396000000000235,0.5180722891566347
dotnet,2024-W48,48,ARIMA,arima_es,2024-W51,3,163,165.22,2.219999999999999,4.928399999999995,1.3619631901840483
dotnet,2024-W48,48,ARIMA,arima_es,2024-W52,4,163,165.25,2.25,5.0625,1.3803680981595092
dotnet,2024-W48,48,ES,holt_winters_full,2024-W49,1,160,162.61,2.6100000000000136,6.812100000000071,1.6312500000000083
dotnet,2024-W48,48,ES,holt_winters_full,2024-W50,2,166,162.44,3.5600000000000023,12.673600000000016,2.1445783132530134
dotnet,2024-W48,48,ES,holt_winters_full,2024-W51,3,163,162.27,0.7299999999999898,0.532899999999985,0.44785276073619007
dotnet,2024-W48,48,ES,holt_winters_full,2024-W52,4,163,162.09,0.9099999999999966,0.8280999999999938,0.5582822085889549
dotnet,2024-W48,48,SARIMAX,sarima,2024-W49,1,160,163.24,3.240000000000009,10.497600000000059,2.0250000000000057
dotnet,2024-W48,48,SARIMAX,sarima,2024-W50,2,166,166.12,0.12000000000000455,0.01440000000000109,0.07228915662650875
dotnet,2024-W48,48,SARIMAX,sarima,2024-W51,3,163,162.21,0.789999999999992,0.6240999999999874,0.4846625766871117
dotnet,2024-W48,48,SARIMAX,sarima,2024-W52,4,163,160.92,2.0800000000000125,4.326400000000052,1.2760736196319096
dotnet,2024-W48,48,XGBoost,xgboost,2024-W49,1,160,171.38,11.379999999999995,129.5043999999999,7.112499999999996
dotnet,2024-W48,48,XGBoost,xgboost,2024-W50,2,166,162.52,3.4799999999999898,12.11039999999993,2.0963855421686683
dotnet,2024-W48,48,XGBoost,xgboost,2024-W51,3,163,163.45,0.44999999999998863,0.20249999999998977,0.27607361963189486
dotnet,2024-W48,48,XGBoost,xgboost,2024-W52,4,163,161.96,1.039999999999992,1.0815999999999835,0.638036809815946
dotnet,2024-W48,48,naive,naive,2024-W49,1,160,164.0,4.0,16.0,2.5
dotnet,2024-W48,48,naive,naive,2024-W50,2,166,164.0,2.0,4.0,1.2048192771084338
dotnet,2024-W48,48,naive,naive,2024-W51,3,163,164.0,1.0,1.0,0.6134969325153374
dotnet,2024-W48,48,naive,naive,2024-W52,4,163,164.0,1.0,1.0,0.6134969325153374
dotnet,2024-W52,52,ARIMA,arima_es,2024-W53,1,164,164.04,0.03999999999999204,0.0015999999999993634,0.02439024390243417
dotnet,2024-W52,52,ARIMA,arima_es,2025-W01,2,161,164.35,3.3499999999999943,11.222499999999961,2.0807453416149033
dotnet,2024-W52,52,ARIMA,arima_es,2025-W02,3,156,164.44,8.439999999999998,71.23359999999997,5.410256410256409
dotnet,2024-W52,52,ARIMA,arima_es,2025-W03,4,180,164.47,15.530000000000001,241.18090000000004,8.627777777777778
dotnet,2024-W52,52,ES,holt_winters_full,2024-W53,1,164,162.12,1.8799999999999955,3.534399999999983,1.1463414634146314
dotnet,2024-W52,52,ES,holt_winters_full,2025-W01,2,161,161.96,0.960000000000008,0.9216000000000153,0.5962732919254708
dotnet,2024-W52,52,ES,holt_winters_full,2025-W02,3,156,161.79,5.789999999999992,33.524099999999905,3.7115384615384563
dotnet,2024-W52,52,ES,holt_winters_full,2025-W03,4,180,161.62,18.379999999999995,337.82439999999986,10.211111111111109
dotnet,2024-W52,52,SARIMAX,sarima,2024-W53,1,164,161.55,2.4499999999999886,6.002499999999944,1.4939024390243834
dotnet,2024-W52,52,SARIMAX,sarima,2025-W01,2,161,161.71,0.710000000000008,0.5041000000000113,0.4409937888198807
dotnet,2024-W52,52,SARIMAX,sarima,2025-W02,3,156,162.63,6.6299999999999955,43.95689999999994,4.2499999999999964
dotnet,2024-W52,52,SARIMAX,sarima,2025-W03,4,180,163.85,16.150000000000006,260.82250000000016,8.972222222222225
dotnet,2024-W52,52,XGBoost,xgboost,2024-W53,1,164,168.51,4.509999999999991,20.340099999999918,2.7499999999999947
dotnet,2024-W52,52,XGBoost,xgboost,2025-W01,2,161,162.61,1.6100000000000136,2.592100000000044,1.0000000000000084
dotnet,2024-W52,52,XGBoost,xgboost,2025-W02,3,156,163.71,7.710000000000008,59.44410000000012,4.942307692307697
dotnet,2024-W52,52,XGBoost,xgboost,2025-W03,4,180,165.1,14.900000000000006,222.01000000000016,8.27777777777778
dotnet,2024-W52,52,naive,naive,2024-W53,1,164,163.0,1.0,1.0,0.6097560975609756
dotnet,2024-W52,52,naive,naive,2025-W01,2,161,163.0,2.0,4.0,1.2422360248447204
dotnet,2024-W52,52,naive,naive,2025-W02,3,156,163.0,7.0,49.0,4.487179487179487
dotnet,2024-W52,52,naive,naive,2025-W03,4,180,163.0,17.0,289.0,9.444444444444445
dotnet,2025-W03,56,ARIMA,arima_es,2025-W04,1,167,169.31,2.3100000000000023,5.336100000000011,1.3832335329341332
dotnet,2025-W03,56,ARIMA,arima_es,2025-W05,2,157,166.45,9.449999999999989,89.30249999999978,6.01910828025477
dotnet,2025-W03,56,ARIMA,arima_es,2025-W06,3,160,165.69,5.689999999999998,32.37609999999997,3.556249999999998
dotnet,2025-W03,56,ARIMA,arima_es,2025-W07,4,158,165.48,7.47999999999999,55.950399999999846,4.734177215189868
dotnet,2025-W03,56,ES,holt_winters_full,2025-W04,1,167,162.43,4.569999999999993,20.884899999999938,2.73652694610778
dotnet,2025-W03,56,ES,holt_winters_full,2025-W05,2,157,162.29,5.289999999999992,27.984099999999916,3.3694267515923517
dotnet,2025-W03,56,ES,holt_winters_full,2025-W06,3,160,162.15,2.1500000000000057,4.6225000000000245,1.3437500000000036
dotnet,2025-W03,56,ES,holt_winters_full,2025-W07,4,158,162.01,4.009999999999991,16.080099999999927,2.5379746835442982
